date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:48:35	48884/48884	---M--	200	added ('OK')	text/html	etag:%22bef4-49e5a4170d031%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/namespaceGoSafetyUtil.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/namespaceGoSafetyUtil.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:40	284959/284959	---M--	200	added ('OK')	text/html	etag:%224591f-49e5a3c5fd20b%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoGtpEngine.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoGtpEngine.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:40	1496/1496	---M--	200	added ('OK')	text/html	etag:%225d8-49e5a3d16ecc8%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/gonotes.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/gonotes.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:40	4273/4273	---M--	200	added ('OK')	text/html	etag:%2210b1-49e5a35c21726%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/goboardko.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/goboardko.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:40	3222/3222	---M--	200	added ('OK')	text/html	etag:%22c96-49e5a41db9f01%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/goboardhash.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/goboardhash.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:40	6390/6390	---M--	200	added ('OK')	text/html	etag:%2218f6-49e5a361da4bb%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/gogtpenginecommands.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/gogtpenginecommands.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:41	2283/2283	---M--	200	added ('OK')	text/html	etag:%228eb-49e5a3f4b7e4c%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/gobookcommands.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/gobookcommands.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:41	9815/9815	---M--	200	added ('OK')	text/css	etag:%222657-49e5a5c804d05%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/doxygen.css	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/doxygen.css	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:41	1328/1328	---M--	200	added ('OK')	text/html	etag:%22530-49e5a5d282587%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/namespaces.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/namespaces.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:42	6617/6617	---M--	200	added ('OK')	text/html	etag:%2219d9-49e5a5cdbda40%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classes.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classes.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:42	3715/3715	---M--	200	added ('OK')	text/html	etag:%22e83-49e5a5f3e34f5%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/hierarchy.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/hierarchy.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:42	7667/7667	---M--	200	added ('OK')	text/html	etag:%221df3-49e5a5bc931c4%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/annotated.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/annotated.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:42	8417/8417	---M--	200	added ('OK')	text/html	etag:%2220e1-49e5a5f1fb050%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/files.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/files.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:43	12872/12872	---M--	200	added ('OK')	text/html	etag:%223248-49e5a5c434475%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/functions.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/functions.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:43	1818/1818	---M--	200	added ('OK')	text/html	etag:%2271a-49e5a6135c13d%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/globals.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/globals.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:43	1246/1246	---M--	200	added ('OK')	text/html	etag:%224de-49e5a606f61d2%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/pages.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/pages.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:44	18831/18831	---M--	200	added ('OK')	text/html	etag:%22498f-49e5a5c43445c%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpAveragePlayer.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpAveragePlayer.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:44	17915/17915	---M--	200	added ('OK')	text/html	etag:%2245fb-49e5a5cfa618f%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpDumbTacticalPlayer.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpDumbTacticalPlayer.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:45	17527/17527	---M--	200	added ('OK')	text/html	etag:%224477-49e5a5d37685a%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpGreedyPlayer.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpGreedyPlayer.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:46	17634/17634	---M--	200	added ('OK')	text/html	etag:%2244e2-49e5a5bd87403%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpInfluencePlayer.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpInfluencePlayer.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:46	17477/17477	---M--	200	added ('OK')	text/html	etag:%224445-49e5a5f106d9d%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpLadderPlayer.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpLadderPlayer.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:47	17654/17654	---M--	200	added ('OK')	text/html	etag:%2244f6-49e5a5e1c4a36%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpLibertyPlayer.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpLibertyPlayer.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:48	18812/18812	---M--	200	added ('OK')	text/html	etag:%22497c-49e5a5eb4e036%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpMinLibPlayer.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpMinLibPlayer.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:48	18791/18791	---M--	200	added ('OK')	text/html	etag:%224967-49e5a5e4a108a%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpRandomPlayer.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpRandomPlayer.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:49	17413/17413	---M--	200	added ('OK')	text/html	etag:%224405-49e5a5ceb1c83%22	http://fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpSafePlayer.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/simpleplayers-doc/classSpSafePlayer.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:50	9815/9815	---M--	200	added ('OK')	text/css	etag:%222657-49e5a647cfc75%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/doxygen.css	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/doxygen.css	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:50	1777/1777	---M--	200	added ('OK')	text/html	etag:%226f1-49e5a6524d342%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/namespaces.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/namespaces.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:50	7981/7981	---M--	200	added ('OK')	text/html	etag:%221f2d-49e5a64d889c4%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classes.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classes.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:50	5891/5891	---M--	200	added ('OK')	text/html	etag:%221703-49e5a67f1ffe3%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/hierarchy.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/hierarchy.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:50	8059/8059	---M--	200	added ('OK')	text/html	etag:%221f7b-49e5a63d5222d%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/annotated.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/annotated.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:51	7341/7341	---M--	200	added ('OK')	text/html	etag:%221cad-49e5a67c4370c%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/files.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/files.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:51	5229/5229	---M--	200	added ('OK')	text/html	etag:%22146d-49e5a643ff350%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/functions.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/functions.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:52	6148/6148	---M--	200	added ('OK')	text/html	etag:%221804-49e5a69ac8044%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/globals.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/globals.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:52	1519/1519	---M--	200	added ('OK')	text/html	etag:%225ef-49e5a6904a7c0%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/pages.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/pages.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:53	87963/87963	---M--	200	added ('OK')	text/html	etag:%221579b-49e5a6759675f%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctSearch.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctSearch.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:56	157287/157287	---M--	200	added ('OK')	text/html	etag:%2226667-49e5a64f70efb%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctPlayer.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctPlayer.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:58	95844/95844	---M--	200	added ('OK')	text/html	etag:%2217664-49e5a6810816d%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctPlayoutPolicy.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctPlayoutPolicy.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:59	4899/4899	---M--	200	added ('OK')	text/html	etag:%221323-49e5a69603506%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/gouctgtpcommands.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/gouctgtpcommands.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:48:59	3696/3696	---M--	200	added ('OK')	text/html	etag:%22e70-49e5a6524d554%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/gouctbookbuildergtpcommands.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/gouctbookbuildergtpcommands.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:01	79155/79155	---M--	200	added ('OK')	text/html	etag:%2213533-49e5a65ae2b02%22	http://fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctBookBuilderCommands.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/gouct-doc/classGoUctBookBuilderCommands.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:01	1722/1722	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Apr%202012%2017:48:59%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/fuegotest-doc/namespaces.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegotest-doc/namespaces.77.delayed	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:01	1613/1613	---M--	200	added ('OK')	text/html	etag:%2264d-49e5a6b393906%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegotest-doc/classes.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegotest-doc/classes.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:01	1610/1610	---M--	200	added ('OK')	text/html	etag:%2264a-49e5a6ba4095c%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegotest-doc/hierarchy.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegotest-doc/hierarchy.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:02	1430/1430	---M--	200	added ('OK')	text/html	etag:%22596-49e5a6b0b721b%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegotest-doc/annotated.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegotest-doc/annotated.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:02	2021/2021	---M--	200	added ('OK')	text/html	etag:%227e5-49e5a6b94c804%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegotest-doc/files.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegotest-doc/files.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:02	2827/2827	---M--	200	added ('OK')	text/html	etag:%22b0b-49e5a6b1ab467%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegotest-doc/functions.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegotest-doc/functions.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:02	1462/1462	---M--	200	added ('OK')	text/html	etag:%225b6-49e5a6bff95cb%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegotest-doc/globals.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegotest-doc/globals.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:02	1280/1280	---M--	200	added ('OK')	text/html	etag:%22500-49e5a6bd1d05f%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegotest-doc/pages.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegotest-doc/pages.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:03	2764/2764	---M--	200	added ('OK')	text/html	etag:%22acc-49e5a4cd33d54%22	http://fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/sggtpcommandscommands.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/sggtpcommandscommands.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:03	1659/1659	---M--	200	added ('OK')	text/html	etag:%2267b-49e5a368873ce%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/gogtpextracommands.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/gogtpextracommands.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:03	1750/1750	---M--	200	added ('OK')	text/html	etag:%226d6-49e5a3aa55106%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/gosafetycommands.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/gosafetycommands.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:03	1429/1429	---M--	200	added ('OK')	text/html	etag:%22595-49e5a6b57be3d%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegotest-doc/fuegotestenginecommands.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegotest-doc/fuegotestenginecommands.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:04	9815/9815	---M--	200	added ('OK')	text/css	etag:%222657-49e5a61ecd989%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/doxygen.css	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/doxygen.css	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:04	1342/1342	---M--	200	added ('OK')	text/html	etag:%2253e-49e5a621aa07f%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/namespaces.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/namespaces.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:04	1613/1613	---M--	200	added ('OK')	text/html	etag:%2264d-49e5a620b5ee6%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/classes.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/classes.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:04	1610/1610	---M--	200	added ('OK')	text/html	etag:%2264a-49e5a6294b44f%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/hierarchy.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/hierarchy.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:04	1478/1478	---M--	200	added ('OK')	text/html	etag:%225c6-49e5a61ce5833%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/annotated.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/annotated.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:05	2434/2434	---M--	200	added ('OK')	text/html	etag:%22982-49e5a6294b32b%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/files.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/files.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:05	2777/2777	---M--	200	added ('OK')	text/html	etag:%22ad9-49e5a61dd977d%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/functions.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/functions.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:05	1454/1454	---M--	200	added ('OK')	text/html	etag:%225ae-49e5a62d1bbff%22	http://fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/globals.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/globals.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
11:49:05	1717/1717	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Apr%202012%2017:49:05%20GMT	http://fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/pages.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/fuegomain-doc/pages.8b.delayed	(from http://fuego.sourceforge.net/fuego-doc-1.1/toc.html)
